mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__estimator__C,param_model__estimator__loss,param_model__estimator__max_iter,param_vec__max_df,param_vec__max_features,param_vec__min_df,param_vec__ngram_range,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
4.177614641189575,1.483898375212761,0.17214207649230956,0.04453475915897725,0.1,squared_hinge,2000,0.9,20000,5,"(1, 2)","{'model__estimator__C': 0.1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (1, 2)}",0.7010740943018388,0.6943382486801384,0.6987074458401602,0.695375091041515,0.6971959213401311,0.6973381602407567,0.002396058777195631,13,0.6943393418755961,0.6882023986070228,0.6915788114300495,0.6875368357373498,0.687983304821351,0.6899281384942738,0.0026329573282279977,9,0.7023589122212526,0.6947901829995896,0.6988629644049528,0.6951673012428121,0.6963193066790933,0.6974997335095401,0.002815859654650881,9
3.4833990573883056,0.5765733310609524,0.1426405429840088,0.020318045649381323,0.1,squared_hinge,2000,0.9,50000,5,"(1, 2)","{'model__estimator__C': 0.1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (1, 2)}",0.7010740943018388,0.6943382486801384,0.6987074458401602,0.695375091041515,0.6971959213401311,0.6973381602407567,0.002396058777195631,13,0.6943393418755961,0.6882023986070228,0.6915788114300495,0.6875368357373498,0.687983304821351,0.6899281384942738,0.0026329573282279977,9,0.7023589122212526,0.6947901829995896,0.6988629644049528,0.6951673012428121,0.6963193066790933,0.6974997335095401,0.002815859654650881,9
1.7703592300415039,0.23036784210681277,0.09048600196838379,0.009006425910202268,0.1,squared_hinge,2000,0.9,50000,5,"(1, 1)","{'model__estimator__C': 0.1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.699617695248498,0.6959766976151466,0.7021663935918442,0.6937363437727604,0.695375091041515,0.6973744442539529,0.0030718671041266724,9,0.6921954055962916,0.6890996356314275,0.6943838653547103,0.6859974127326313,0.6864143603218155,0.6896181359273752,0.003255676675025279,13,0.7004281304982367,0.6956951847541258,0.7018289707674089,0.6929924608293665,0.6943202193408767,0.697052993238003,0.0034641343328485103,13
3.4293651580810547,1.5523007106820121,0.20963654518127442,0.05887838630412138,0.1,squared_hinge,2000,0.9,20000,5,"(1, 1)","{'model__estimator__C': 0.1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.699617695248498,0.6959766976151466,0.7021663935918442,0.6937363437727604,0.695375091041515,0.6973744442539529,0.0030718671041266724,9,0.6921954055962916,0.6890996356314275,0.6943838653547103,0.6859974127326313,0.6864143603218155,0.6896181359273752,0.003255676675025279,13,0.7004281304982367,0.6956951847541258,0.7018289707674089,0.6929924608293665,0.6943202193408767,0.697052993238003,0.0034641343328485103,13
3.032366228103638,1.200854305436612,0.14118237495422364,0.06413107543376977,0.1,squared_hinge,2000,0.95,20000,5,"(1, 1)","{'model__estimator__C': 0.1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.699617695248498,0.6959766976151466,0.7021663935918442,0.6937363437727604,0.695375091041515,0.6973744442539529,0.0030718671041266724,9,0.6921954055962916,0.6890996356314275,0.6943838653547103,0.6859974127326313,0.6864143603218155,0.6896181359273752,0.003255676675025279,13,0.7004281304982367,0.6956951847541258,0.7018289707674089,0.6929924608293665,0.6943202193408767,0.697052993238003,0.0034641343328485103,13
3.1947198867797852,1.2434110661372737,0.15847258567810057,0.05173627655447848,0.1,squared_hinge,2000,0.95,50000,5,"(1, 1)","{'model__estimator__C': 0.1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.699617695248498,0.6959766976151466,0.7021663935918442,0.6937363437727604,0.695375091041515,0.6973744442539529,0.0030718671041266724,9,0.6921954055962916,0.6890996356314275,0.6943838653547103,0.6859974127326313,0.6864143603218155,0.6896181359273752,0.003255676675025279,13,0.7004281304982367,0.6956951847541258,0.7018289707674089,0.6929924608293665,0.6943202193408767,0.697052993238003,0.0034641343328485103,13
24.201087284088135,4.278173682983074,0.23615741729736328,0.06384812327173896,1.0,squared_hinge,2000,0.9,20000,2,"(1, 2)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (1, 2)}",0.6834152557800838,0.669943564536683,0.6865101037684326,0.6778951201747997,0.6778951201747997,0.6791318328869598,0.005661621407746414,17,0.6752238932754091,0.6629758583515809,0.6786939103382262,0.6694003916368955,0.6693189288304969,0.6711225964865217,0.005417268270785854,17,0.6838492972859586,0.6700981892963398,0.686167760338161,0.6772396138102282,0.6772444159512959,0.6789198553363966,0.005661865863660152,17
22.33562397956848,5.081782987074017,0.2041980266571045,0.05711621572414191,1.0,squared_hinge,2000,0.95,20000,2,"(1, 2)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (1, 2)}",0.6834152557800838,0.669943564536683,0.6865101037684326,0.6778951201747997,0.6778951201747997,0.6791318328869598,0.005661621407746414,17,0.6752238932754091,0.6629758583515809,0.6786939103382262,0.6694003916368955,0.6693189288304969,0.6711225964865217,0.005417268270785854,17,0.6838492972859586,0.6700981892963398,0.686167760338161,0.6772396138102282,0.6772444159512959,0.6789198553363966,0.005661865863660152,17
23.006561517715454,3.851456805060865,0.17576589584350585,0.03335809156303917,1.0,squared_hinge,2000,0.95,50000,2,"(1, 2)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (1, 2)}",0.6830511560167486,0.6717640633533588,0.685417804478427,0.6760742898761836,0.6782592862345229,0.6789133199918481,0.004879133694447503,19,0.6750520121083765,0.664865407061939,0.6774449261699846,0.6672257179969262,0.6697074292189974,0.6708590985112448,0.004720292018374544,19,0.6836783116681625,0.6719096425643754,0.6850731369869841,0.6753660085721421,0.6775974606589058,0.6787249120901139,0.004976693782066405,19
24.175178813934327,3.2838924765903355,0.1809919834136963,0.049915830181140826,1.0,squared_hinge,2000,0.9,50000,2,"(1, 2)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (1, 2)}",0.6830511560167486,0.6717640633533588,0.685417804478427,0.6760742898761836,0.6782592862345229,0.6789133199918481,0.004879133694447503,19,0.6750520121083765,0.664865407061939,0.6774449261699846,0.6672257179969262,0.6697074292189974,0.6708590985112448,0.004720292018374544,19,0.6836783116681625,0.6719096425643754,0.6850731369869841,0.6753660085721421,0.6775974606589058,0.6787249120901139,0.004976693782066405,19
3.4569040298461915,0.9277643294225149,0.11737236976623536,0.0577172352320706,1.0,squared_hinge,2000,0.95,20000,5,"(1, 1)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.6737666120517022,0.6748589113417076,0.685417804478427,0.6691551347414421,0.6797159504734159,0.6765828826173389,0.0055488170603882735,21,0.6652316100783002,0.6678766664315797,0.6763709101690246,0.6606029969783184,0.6694823888911293,0.6679129145096705,0.005188960244590993,21,0.6742381481548646,0.6746171647984349,0.6840099072146996,0.6678493082421708,0.6781157634828867,0.6757660583786114,0.005287940176336385,21
5.291932725906372,1.2336988741227115,0.15068597793579103,0.0302133594495147,1.0,squared_hinge,2000,0.95,50000,5,"(1, 1)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.6737666120517022,0.6748589113417076,0.685417804478427,0.6691551347414421,0.6797159504734159,0.6765828826173389,0.0055488170603882735,21,0.6652316100783002,0.6678766664315797,0.6763709101690246,0.6606029969783184,0.6694823888911293,0.6679129145096705,0.005188960244590993,21,0.6742381481548646,0.6746171647984349,0.6840099072146996,0.6678493082421708,0.6781157634828867,0.6757660583786114,0.005287940176336385,21
4.782314348220825,1.3806140271712952,0.13132381439208984,0.042703655192403794,1.0,squared_hinge,2000,0.9,50000,5,"(1, 1)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.6737666120517022,0.6748589113417076,0.685417804478427,0.6691551347414421,0.6797159504734159,0.6765828826173389,0.0055488170603882735,21,0.6652316100783002,0.6678766664315797,0.6763709101690246,0.6606029969783184,0.6694823888911293,0.6679129145096705,0.005188960244590993,21,0.6742381481548646,0.6746171647984349,0.6840099072146996,0.6678493082421708,0.6781157634828867,0.6757660583786114,0.005287940176336385,21
3.840363311767578,0.6031790264894044,0.13453259468078613,0.04889380951896706,1.0,squared_hinge,2000,0.9,20000,5,"(1, 1)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.6737666120517022,0.6748589113417076,0.685417804478427,0.6691551347414421,0.6797159504734159,0.6765828826173389,0.0055488170603882735,21,0.6652316100783002,0.6678766664315797,0.6763709101690246,0.6606029969783184,0.6694823888911293,0.6679129145096705,0.005188960244590993,21,0.6742381481548646,0.6746171647984349,0.6840099072146996,0.6678493082421708,0.6781157634828867,0.6757660583786114,0.005287940176336385,21
6.668215751647949,2.3597540225338878,0.10390958786010743,0.023856363344085356,1.0,squared_hinge,2000,0.95,50000,2,"(1, 1)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (1, 1)}",0.6817768068450756,0.6666666666666666,0.6843255051884216,0.6753459577567371,0.6695193008011653,0.6755268474516132,0.00679859561630759,25,0.6743294613446783,0.6600241314114147,0.6759749800900369,0.6668855662428927,0.659780821863084,0.6673989921904213,0.006844964105122964,25,0.682709583231348,0.6667209546941498,0.6832903739285822,0.674589837743245,0.6681017978593702,0.6750825094913391,0.00699185170641037,25
5.354839134216308,1.067024004687614,0.12130804061889648,0.032032523694872146,1.0,squared_hinge,2000,0.95,20000,2,"(1, 1)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (1, 1)}",0.6817768068450756,0.6666666666666666,0.6843255051884216,0.6753459577567371,0.6695193008011653,0.6755268474516132,0.00679859561630759,25,0.6743294613446783,0.6600241314114147,0.6759749800900369,0.6668855662428927,0.659780821863084,0.6673989921904213,0.006844964105122964,25,0.682709583231348,0.6667209546941498,0.6832903739285822,0.674589837743245,0.6681017978593702,0.6750825094913391,0.00699185170641037,25
5.885481309890747,1.5129353102774692,0.09438071250915528,0.0022007340850181954,1.0,squared_hinge,2000,0.9,20000,2,"(1, 1)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 2, 'vec__ngram_range': (1, 1)}",0.6817768068450756,0.6666666666666666,0.6843255051884216,0.6753459577567371,0.6695193008011653,0.6755268474516132,0.00679859561630759,25,0.6743294613446783,0.6600241314114147,0.6759749800900369,0.6668855662428927,0.659780821863084,0.6673989921904213,0.006844964105122964,25,0.682709583231348,0.6667209546941498,0.6832903739285822,0.674589837743245,0.6681017978593702,0.6750825094913391,0.00699185170641037,25
6.307293510437011,1.3285578621179281,0.1333533763885498,0.037229697956632314,1.0,squared_hinge,2000,0.9,50000,2,"(1, 1)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 2, 'vec__ngram_range': (1, 1)}",0.6817768068450756,0.6666666666666666,0.6843255051884216,0.6753459577567371,0.6695193008011653,0.6755268474516132,0.00679859561630759,25,0.6743294613446783,0.6600241314114147,0.6759749800900369,0.6668855662428927,0.659780821863084,0.6673989921904213,0.006844964105122964,25,0.682709583231348,0.6667209546941498,0.6832903739285822,0.674589837743245,0.6681017978593702,0.6750825094913391,0.00699185170641037,25
5.512895727157593,0.8917970158844166,0.17538228034973144,0.030839038298270807,1.0,squared_hinge,2000,0.9,50000,5,"(1, 2)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (1, 2)}",0.6683051156016748,0.6690333151283452,0.6766794101583834,0.666788055353241,0.6780772032046614,0.6717766198892612,0.0046518284942016356,29,0.6595976509373286,0.6609617823490656,0.668091741678122,0.6573845980015646,0.6668487676199758,0.6625769081172114,0.0041738917509625256,29,0.6685880137018021,0.6689951246482111,0.6760644351606734,0.6658592494714046,0.6764052349974133,0.671182411595901,0.004265283530985719,29
6.375555086135864,1.2005939677753215,0.14648184776306153,0.01627451316683486,1.0,squared_hinge,2000,0.9,20000,5,"(1, 2)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (1, 2)}",0.6683051156016748,0.6690333151283452,0.6766794101583834,0.666788055353241,0.6780772032046614,0.6717766198892612,0.0046518284942016356,29,0.6595976509373286,0.6609617823490656,0.668091741678122,0.6573845980015646,0.6668487676199758,0.6625769081172114,0.0041738917509625256,29,0.6685880137018021,0.6689951246482111,0.6760644351606734,0.6658592494714046,0.6764052349974133,0.671182411595901,0.004265283530985719,29
5.9576441764831545,2.0329417742086573,0.17667741775512696,0.039694778619986,1.0,squared_hinge,2000,0.95,20000,5,"(1, 2)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (1, 2)}",0.6683051156016748,0.6690333151283452,0.6766794101583834,0.666788055353241,0.6780772032046614,0.6717766198892612,0.0046518284942016356,29,0.6595976509373286,0.6609617823490656,0.668091741678122,0.6573845980015646,0.6668487676199758,0.6625769081172114,0.0041738917509625256,29,0.6685880137018021,0.6689951246482111,0.6760644351606734,0.6658592494714046,0.6764052349974133,0.671182411595901,0.004265283530985719,29
5.514414119720459,1.0656812863118674,0.16106758117675782,0.04560435237447423,1.0,squared_hinge,2000,0.95,50000,5,"(1, 2)","{'model__estimator__C': 1, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (1, 2)}",0.6683051156016748,0.6690333151283452,0.6766794101583834,0.666788055353241,0.6780772032046614,0.6717766198892612,0.0046518284942016356,29,0.6595976509373286,0.6609617823490656,0.668091741678122,0.6573845980015646,0.6668487676199758,0.6625769081172114,0.0041738917509625256,29,0.6685880137018021,0.6689951246482111,0.6760644351606734,0.6658592494714046,0.6764052349974133,0.671182411595901,0.004265283530985719,29
9.771244335174561,3.198919264770188,0.10844001770019532,0.015845070981791408,10.0,squared_hinge,2000,0.9,20000,5,"(1, 1)","{'model__estimator__C': 10, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.6564718732932824,0.6542872747132714,0.6679410158383398,0.6598689002184996,0.6602330662782229,0.6597604260683232,0.004646012688405057,33,0.6449410614455888,0.6439799332862917,0.6549955603494763,0.6480816426831851,0.6481923057758534,0.6480381007080791,0.0038598521936689984,33,0.6551045941768291,0.6523167178864014,0.6640470126669549,0.6567469899993793,0.6574885535704809,0.6571407736600091,0.0038830321825389664,33
9.10495023727417,1.8474157075337239,0.122369384765625,0.03216036283828074,10.0,squared_hinge,2000,0.9,50000,5,"(1, 1)","{'model__estimator__C': 10, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.9, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.6564718732932824,0.6542872747132714,0.6679410158383398,0.6598689002184996,0.6602330662782229,0.6597604260683232,0.004646012688405057,33,0.6449410614455888,0.6439799332862917,0.6549955603494763,0.6480816426831851,0.6481923057758534,0.6480381007080791,0.0038598521936689984,33,0.6551045941768291,0.6523167178864014,0.6640470126669549,0.6567469899993793,0.6574885535704809,0.6571407736600091,0.0038830321825389664,33
9.464493227005004,1.7073131202071474,0.12616143226623536,0.0277375804000975,10.0,squared_hinge,2000,0.95,50000,5,"(1, 1)","{'model__estimator__C': 10, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 50000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.6564718732932824,0.6542872747132714,0.6679410158383398,0.6598689002184996,0.6602330662782229,0.6597604260683232,0.004646012688405057,33,0.6449410614455888,0.6439799332862917,0.6549955603494763,0.6480816426831851,0.6481923057758534,0.6480381007080791,0.0038598521936689984,33,0.6551045941768291,0.6523167178864014,0.6640470126669549,0.6567469899993793,0.6574885535704809,0.6571407736600091,0.0038830321825389664,33
9.192059898376465,0.9598028083467554,0.10814313888549805,0.03629105734200288,10.0,squared_hinge,2000,0.95,20000,5,"(1, 1)","{'model__estimator__C': 10, 'model__estimator__loss': 'squared_hinge', 'model__estimator__max_iter': 2000, 'vec__max_df': 0.95, 'vec__max_features': 20000, 'vec__min_df': 5, 'vec__ngram_range': (1, 1)}",0.6564718732932824,0.6542872747132714,0.6679410158383398,0.6598689002184996,0.6602330662782229,0.6597604260683232,0.004646012688405057,33,0.6449410614455888,0.6439799332862917,0.6549955603494763,0.6480816426831851,0.6481923057758534,0.6480381007080791,0.0038598521936689984,33,0.6551045941768291,0.6523167178864014,0.6640470126669549,0.6567469899993793,0.6574885535704809,0.6571407736600091,0.0038830321825389664,33
