mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_split,param_model__n_estimators,param_vec__analyzer,param_vec__max_df,param_vec__min_df,param_vec__ngram_range,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
449.8558351993561,3.7417212691400605,18.872440528869628,0.43540764361965256,,,5,200,char_wb,0.9,1,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7145457855452394,0.7114509375568906,0.7167303841252504,0.7130371449380918,0.7044792425345958,0.7120486989400137,0.004166164474032529,7,0.7077590440665388,0.7059238631492967,0.7104485398781213,0.7055811523677847,0.6981123923283307,0.7055649983580145,0.004106901407967671,16,0.7137135168984807,0.7108587100588522,0.7158279810892806,0.7106353805183893,0.7039030941507768,0.7109877365431558,0.004029660190177352,11
647.2888525009155,8.584054780059294,23.19268341064453,2.721138721225742,balanced,,2,200,char_wb,0.9,1,"(3, 5)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7141816857819042,0.709084289095212,0.7187329328235936,0.7104879825200291,0.7055717407137655,0.7116117261869008,0.004504407594332291,10,0.7083484283965436,0.703303853592871,0.713678150994014,0.7046199344399859,0.699766362619833,0.7059433460086495,0.004743102183864837,13,0.7139745096484765,0.7082601483241041,0.7184736864055896,0.7090465656212676,0.7051170866441311,0.7109743993287138,0.0047038661077183665,12
120.52340097427368,0.3239078676022064,12.334529685974122,2.0354319220686543,balanced,,5,100,char_wb,0.9,2,"(3, 5)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7127252867285636,0.7101765883852176,0.71600218459858,0.7115804806991989,0.7037509104151493,0.7108470901653419,0.004035983704254649,20,0.7105368765465946,0.7084490104721318,0.7136120509194547,0.7078441178698248,0.6997227484374015,0.7080329608490814,0.004618749378792596,7,0.7137353606570488,0.7100728653441585,0.7162052019677319,0.7108331699860658,0.7036943585096047,0.7109081912929219,0.004214118882170505,13
156.93240308761597,30.58674589479385,12.914935159683228,4.25639289417225,balanced,,5,100,char_wb,0.9,1,"(3, 5)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7174585836519206,0.7059894411068632,0.7158201347169124,0.7119446467589221,0.703386744355426,0.7109199101180088,0.005456640889089644,19,0.7146514229256781,0.7039261724232823,0.7121288026808656,0.7088134388905597,0.6994948253303009,0.7078029324501374,0.005489808931708029,8,0.718026995636273,0.7059690188799251,0.7157631540821813,0.7113634186194403,0.7032361640126438,0.7108717502460927,0.005616120686879642,14
403.407882976532,3.288557939405031,15.454905796051026,4.9882342835064515,balanced,,2,200,char_wb,1.0,2,"(3, 5)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.713453486255234,0.7079919898052066,0.7170944838885854,0.7097596504005826,0.7075746540422433,0.7111748528783705,0.003614665915919571,15,0.7087670523603989,0.7033024940539391,0.7129914426780934,0.7042839341039855,0.701983012008719,0.7062655870410273,0.004063047627459994,11,0.7135177457131071,0.7074762056714351,0.7172564020825374,0.7081273636038222,0.7069685330432346,0.7106692500228273,0.004046146930486121,15
200.38126282691957,11.165845340392137,14.087379026412965,5.010913064975014,,,5,100,char_wb,0.9,1,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7163662843619152,0.7070817403968688,0.7169124340069178,0.7124908958485069,0.7046613255644574,0.7115025360357332,0.004903988045488458,12,0.7107025032624793,0.7010084076558064,0.7099665978507236,0.7059112656799033,0.6974537015668121,0.7050084952031449,0.0051165439791200015,20,0.7163773615464973,0.7061134221818121,0.7160163832279073,0.7109065390222377,0.703578457728661,0.710598432741423,0.0051427717038191574,16
306.6925724029541,15.747716736709936,20.87787256240845,1.6613295404825719,,,5,200,char_wb,0.9,2,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7149098853085746,0.7118150373202258,0.7149098853085746,0.7124908958485069,0.7035688273852877,0.7115389062342339,0.0041768813557495205,11,0.7083799189667571,0.7057766060656233,0.7092635981447101,0.7051024247682346,0.6969896496888784,0.7051024395268407,0.004343477224513074,19,0.7142776034740278,0.7110135222106114,0.7143993742535395,0.7102596031188207,0.7027887918206593,0.7105477789755318,0.004224883921009938,17
302.6641342163086,4.924686840966478,20.43554663658142,2.0818357513597414,balanced,,2,100,char_wb,1.0,1,"(3, 5)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7143637356635718,0.7096304387402148,0.7141816857819042,0.7124908958485069,0.7042971595047341,0.7109927831077864,0.0037540410437784362,17,0.7085741891712939,0.7054761702160546,0.7082394038669033,0.7063997348059043,0.6989441146253487,0.7055267225371009,0.0034854304113577064,18,0.7141804533858945,0.7095751910262699,0.7137269353966453,0.7108529422221231,0.7038181161994941,0.7104307276460854,0.003729940129768658,18
395.0156015872955,8.369605653738828,20.11471743583679,2.9782651591205083,balanced,,2,200,char_wb,0.9,2,"(3, 5)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7141816857819042,0.7105406881485528,0.7136355361369016,0.7092134013109979,0.706300072833212,0.7107742768423136,0.002908836126344778,22,0.7088700021371794,0.7061961007047711,0.7089461038624328,0.7039017094287017,0.7007355864682343,0.7057299005202639,0.0031211216007178103,15,0.7140605156934364,0.7103227492156527,0.713809595899289,0.7076434557613452,0.7056758469053678,0.7103024326950182,0.0033135856327610514,19
566.5211997032166,7.87935935017423,20.23620710372925,0.7661426907836637,,,2,200,char_wb,0.9,1,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.713817586018569,0.7094483888585472,0.7158201347169124,0.7119446467589221,0.704843408594319,0.7111748329894539,0.0038006086133707605,16,0.7069209995495545,0.7031587268581488,0.7090743483436096,0.7042475538619497,0.6975797259858957,0.7041962709198317,0.003900707113867498,23,0.7135972700348026,0.7085714764054348,0.7151802287063718,0.7094333829639133,0.7037804912268214,0.7101125698674687,0.004018850213276314,20
361.8742042541504,6.069842920501114,22.040285110473633,1.4953455877661512,,,2,200,char_wb,0.9,2,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7136355361369016,0.7089022392135446,0.7156380848352448,0.7126729788783686,0.7030225782957028,0.7107742834719525,0.00445065967257714,21,0.7075617156606753,0.7032860035750209,0.7091804956219931,0.7054289750947849,0.6965550221334283,0.7044024424171805,0.004397567736633497,21,0.7134834422466376,0.7079866849600952,0.7153143481236984,0.7104367352610041,0.7022027732615447,0.7098847967705961,0.004590233695449178,21
162.24584946632385,14.120461182960984,17.56326518058777,2.715135190235651,balanced,,2,100,char_wb,0.9,2,"(3, 5)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7123611869652284,0.7107227380302202,0.7141816857819042,0.7126729788783686,0.7004734158776402,0.7100824011066724,0.004928503252233254,25,0.7074417566906303,0.7067739715138558,0.7101931580801583,0.7084046726720249,0.695005463514461,0.7055638044942261,0.005403169801877006,17,0.7125418202877914,0.7104265493260433,0.7142311511971197,0.711888736496333,0.6998765458320252,0.7097929606278625,0.005106520507967335,22
636.8295827865601,7.902562510164985,13.872209882736206,0.44780010095105,,,2,200,char_wb,1.0,1,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7103586382668852,0.7089022392135446,0.7170944838885854,0.7132192279679533,0.7050254916241806,0.7109200161922298,0.004063063256142513,18,0.7029106568502659,0.7025892560574641,0.7106494303044602,0.7054425765222679,0.6980385764447461,0.7039260992358408,0.0041227195285676544,24,0.709351036161754,0.7078805780936485,0.7166040879358399,0.7110676269628357,0.7038456654361168,0.709749798918039,0.004176834664999028,23
151.75873222351075,10.162434890282444,15.781592988967896,2.647457551198113,,,2,100,char_wb,0.9,2,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7150919351902422,0.7109047879118878,0.7156380848352448,0.7088492352512746,0.7021121631463948,0.7105192412670088,0.004913829830706781,23,0.7095846852608959,0.7055130861489243,0.7094520411208363,0.7017549242484975,0.6956678198323442,0.7043945113222996,0.005232404554309096,22,0.7150396037795597,0.7101877992563791,0.7149264260413452,0.7064732455205164,0.701162140729239,0.7095578430654078,0.0052777038232698645,24
410.8026990890503,7.781995257307218,12.467067909240722,0.7451143875059233,,,2,200,char_wb,1.0,2,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7116329874385582,0.7130893864918988,0.7156380848352448,0.7112163146394757,0.6999271667880553,0.7103007880386466,0.0054127253851849405,24,0.7053650405848227,0.70727964109467,0.7090322594612076,0.70411959949235,0.6928091825264061,0.7037211446318913,0.005706188131795599,26,0.7115182813890769,0.7121443080522832,0.7150152639925412,0.7089200535764064,0.6987151245576039,0.7092626063135823,0.005618755362155737,25
163.38297924995422,4.96605671796305,9.678824472427369,1.9293705623740687,,,5,100,char_wb,0.9,2,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7119970872018934,0.711268887675223,0.7136355361369016,0.7126729788783686,0.7002913328477786,0.7099731645480329,0.004903365976070578,26,0.7065958245233775,0.7059897866256248,0.7082288225226003,0.7053848750506848,0.6931211543036736,0.7038640926051922,0.0054544533033111025,25,0.7119636193411559,0.7106357309030974,0.7134272377278328,0.7104990415371749,0.6988583492737189,0.709076795756596,0.005217850249446888,26
148.42663106918334,32.890482087432865,12.058572053909302,4.178551760760555,,,5,100,char_wb,1.0,2,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.7116329874385582,0.7070817403968688,0.7141816857819042,0.7106700655498908,0.7055717407137655,0.7098276439761975,0.0031170280145325553,27,0.706331389035861,0.7012508749502969,0.7075785728490497,0.7038613721133,0.6989575217081644,0.7035959461313344,0.0031758071220425077,27,0.7116649571973458,0.7065105289065968,0.7132328005937163,0.7084664164417971,0.7044731798922305,0.7088695766063373,0.0032220435890396894,27
245.92643542289733,1.9892441168305788,16.90078854560852,1.1892300343237634,balanced,,2,100,char_wb,0.9,1,"(3, 5)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7114509375568906,0.7079919898052066,0.714727835426907,0.7097596504005826,0.7017479970866716,0.7091356820552517,0.004310634408616852,31,0.7058037719638426,0.7030819938334388,0.7099789654951779,0.7029575641400835,0.6960207173574783,0.7035686025580042,0.004553448413200763,28,0.7116974376290147,0.7075940129194366,0.7147720924652846,0.7080679817916254,0.7009526957122101,0.7086168441035143,0.004636027241009182,28
255.2433717250824,3.917613936614404,10.347253513336181,0.16373352334793898,,,2,100,char_wb,1.0,1,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7107227380302202,0.7103586382668852,0.7150919351902422,0.7070284049526584,0.7041150764748726,0.7094633585829757,0.0037040938869872487,28,0.7034431964527835,0.7048421354779736,0.7086095204924304,0.6995236963103287,0.6971996256057954,0.7027236348678623,0.004010081006524052,31,0.7101042740342027,0.7094706554108857,0.7145104362589163,0.7052546470233535,0.7030158484731612,0.7084711722401039,0.004006127552628544,29
209.9379331588745,3.5601456723919918,9.182500648498536,0.9864033532055558,,,5,100,char_wb,1.0,1,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7141816857819042,0.70999453850355,0.7123611869652284,0.7083029861616897,0.702476329206118,0.7094633453236983,0.004027585298052262,29,0.7075418744497727,0.7040744410686607,0.7058810362585705,0.70079524758188,0.6957159741221437,0.7028017146962056,0.0041905798633769505,30,0.7138585672826442,0.7089676639309408,0.7113083481805846,0.7062557334171666,0.7015594190700968,0.7083899463762866,0.004241877167415796,30
152.228089761734,54.73410996300548,11.73133988380432,4.965096187411448,,,2,100,char_wb,1.0,2,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (3, 5)}",0.713817586018569,0.7101765883852176,0.7129073366102312,0.7083029861616897,0.7006554989075018,0.7091719992166419,0.004686776776870576,30,0.7076034885953413,0.7047008385158674,0.7068201821019927,0.7012079708737806,0.693905772311942,0.7028476504797847,0.0049895700004467716,29,0.7137016502108328,0.70950787842181,0.7124443102825335,0.7061521060997068,0.6997418620541582,0.7083095614138082,0.0050133186454439605,31
219.2688024997711,1.1289713906068681,12.792369413375855,1.1025731059369128,,,2,100,char_wb,0.9,1,"(3, 5)","{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (3, 5)}",0.7079919898052066,0.708720189331877,0.7149098853085746,0.7097596504005826,0.7017479970866716,0.7086259423865825,0.0042069024808892306,32,0.7009595837600662,0.702359759007158,0.7081916368610144,0.7018558458147147,0.6942541297297081,0.7015241910345323,0.004437016459952585,32,0.7074593830988846,0.7076179655096185,0.7142832976945045,0.707741138031194,0.7005834392081075,0.7075370447084619,0.004334023359242386,32
226.63730697631837,12.957683793615852,19.109776115417482,1.8047951911278468,balanced,,5,200,char_wb,1.0,2,"(2, 4)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.699253595485163,0.6885126524667758,0.6950664482068086,0.6935542607428987,0.6842680262199563,0.6921309966243204,0.005220970969066646,33,0.6886923614340917,0.6785428259416699,0.6843929424841161,0.6831078881207416,0.6734615770605488,0.6816395190082336,0.0052143700946576405,33,0.6977178162495351,0.6860223602834016,0.6928099100414915,0.6906709964270569,0.6817180428186201,0.689787825164021,0.0055153940923952675,33
220.3886025905609,36.96072588896674,27.187933731079102,4.1911797330868765,balanced,,5,200,char_wb,0.9,1,"(2, 4)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.693610049153468,0.686328053886765,0.6967048971418168,0.6884559359067735,0.6891842680262199,0.6908566408230087,0.0037643505126413093,35,0.6822941916866004,0.6770275914784586,0.6865093741034919,0.6779459372004358,0.6788137239294052,0.6805181636796783,0.0034858122737330345,35,0.6916600254853278,0.6844249146428932,0.6946606060231453,0.6854197474144549,0.6868918212886804,0.6886114229709003,0.003912985245924614,34
240.15814099311828,3.078583625752263,22.011653995513917,1.154541560830664,balanced,,5,200,char_wb,0.9,2,"(2, 4)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 0.9, 'vec__min_df': 2, 'vec__ngram_range': (2, 4)}",0.6919716002184598,0.6899690515201166,0.6972510467868196,0.6880917698470502,0.6873634377276038,0.69092938122001,0.003542312815288853,34,0.6815018729228036,0.6808904623933526,0.687271544945823,0.6774051623666019,0.6761264554323679,0.6806390996121897,0.00388893815170607,34,0.6903997338416238,0.687858262161734,0.6953317902793641,0.6848987458001775,0.6844932390720174,0.6885963542309834,0.00399176449204839,35
258.59115610122683,3.204872264949702,20.665785360336304,0.7879467482846623,balanced,,5,200,char_wb,1.0,1,"(2, 4)","{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'vec__analyzer': 'char_wb', 'vec__max_df': 1.0, 'vec__min_df': 1, 'vec__ngram_range': (2, 4)}",0.6912434006917896,0.6866921536501002,0.6979792463134898,0.6855426074289876,0.6869992716678806,0.6896913359504495,0.004572802555634909,36,0.6804156986038512,0.6774580615621079,0.6873155637787409,0.6745824194410313,0.6753094088569666,0.6790162304485395,0.0046187561417381645,36,0.6898598635048647,0.6842123858565201,0.695550142045958,0.68180977530213,0.6833601348412793,0.6869584603101504,0.005083954444019516,36
